architecture,year,hours,field,heldout_nrmse,full_nrmse,heldout_minus_full,full_gain_pct,delta_ci95_low,delta_ci95_median,delta_ci95_high,bootstrap_draws_full_not_better,bootstrap_tail_probability_full_not_better,bootstrap_probability_at_floor,comparability
SwinV2,2020,held_out_hours,T850,0.02869389580847214,0.02848395666881417,0.00020993913965797195,0.7316508746643788,0.00020632410513610173,0.00020994099207575015,0.00021361417974721675,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,T700,0.025352650388312817,0.0252206620520102,0.00013198833630261725,0.520609617854636,0.0001283737340503831,0.00013203118614977562,0.00013560558890326758,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,U1000,0.10554660195359084,0.10350428957123307,0.002042312382357761,1.9349863894772965,0.0020204455936178724,0.002042533750176913,0.0020643510519461616,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,U925,0.10142026667542858,0.09944584631623794,0.00197442035919064,1.9467710191586287,0.0019490597424982408,0.0019745643316052275,0.0020003360081998285,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,U850,0.10583625375526318,0.10400088504644873,0.0018353687088144416,1.7341588006871131,0.0018136473823305108,0.0018352949815071615,0.0018567925590708939,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,U700,0.10070396719386981,0.09951183960872179,0.0011921275851480284,1.183794063299422,0.0011760283189298556,0.0011920258625959593,0.0012086994822085016,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,V1000,0.18303418217286932,0.17868684598077067,0.00434733619209865,2.3751498984996937,0.004298819537421249,0.004348051034421346,0.004398353935984021,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,V925,0.22251891237295998,0.21597561127952222,0.006543301093437759,2.9405595343152893,0.006465632414981718,0.006544598756349523,0.006620458365257332,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,V850,0.2866484743855219,0.28045845905490385,0.006190015330618026,2.159444714955257,0.00612286523971854,0.006190121136204374,0.006257722914239076,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,V700,0.33486509707104356,0.3281845196005726,0.006680577470470961,1.9950056093942923,0.0066133557048322095,0.00668091765442988,0.006747090265735103,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Q1000,0.03583491889912565,0.035338004196642576,0.0004969147024830728,1.3866773464225621,0.0004880073495420226,0.0004969735656933927,0.0005055720606610145,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Q925,0.06375905568326018,0.06340748399409725,0.00035157168916293,0.5514066753269599,0.0003446516197734732,0.0003516205804573111,0.00035874958062401816,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Q850,0.09571219303764769,0.09538095801830203,0.00033123501934566313,0.34607400461023213,0.00032556176185993997,0.000331344536296678,0.00033705412829881064,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Q700,0.11998047981784875,0.11977923112314869,0.00020124869470006246,0.1677345306549807,0.00019086202648700457,0.00020129873781832286,0.0002118353078148085,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Z1000,0.030710964971912922,0.02939089712138452,0.0013200678505284023,4.2983600539276,0.001292325092957419,0.0013204572658164632,0.001348418998830129,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Z925,0.02421676739001593,0.02319568606868997,0.001021081321325959,4.21642288122621,0.0009986358430956821,0.0010214073517263167,0.0010448739573436453,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Z850,0.018767734339860915,0.01805242641407527,0.0007153079257856444,3.811370689888748,0.0006972738795056113,0.0007155527206360573,0.0007342054052725583,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,Z700,0.012155999959443966,0.011798100470423019,0.00035789948902094706,2.9442208803472054,0.0003461320941905432,0.00035799523058026046,0.00037008960026546796,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,t2m,0.030410286292629818,0.026662775580812044,0.003747510711817774,12.323168140399961,0.0036873208701444834,0.0037482300681815316,0.0038077880552920655,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,u10,0.10646201084216755,0.10431194577034722,0.002150065071820334,2.0195608318988603,0.0021237642336982506,0.002150186648835782,0.0021765384059336456,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,v10,0.1826905889697792,0.17840581274043654,0.004284776229342646,2.3453732638912435,0.0042332212096210225,0.004285177614633859,0.004338385458591412,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2020,held_out_hours,mslp,0.031067553264779033,0.029752205299610382,0.0013153479651686513,4.233831850092449,0.0012884958933344866,0.0013157363243507577,0.0013427428308436934,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,T1000,0.01773158000518769,0.017712249048388796,1.9330956798895016e-05,0.10901993388767046,1.544475095980472e-05,1.92732342788951e-05,2.33947807431043e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,T925,0.01968907055862427,0.01962414636630956,6.492419231471022e-05,0.3297473698486591,6.25337516362786e-05,6.49055443731391e-05,6.737050556038064e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,T850,0.02258812471813382,0.02259110097555858,-2.976257424760348e-06,-0.013176204142219025,-5.350994543189269e-06,-2.9552180160295066e-06,-6.132265546274058e-07,4966,0.9932013597280543,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,T700,0.02011540236118525,0.020080531110786257,3.4871250398992026e-05,0.17335596759565552,3.2405300945110085e-05,3.4848723200239795e-05,3.735915610481675e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,U1000,0.0838089662544265,0.08363055287622195,0.00017841337820455327,0.2128810152161137,0.00016570791826266487,0.00017840909124219873,0.00019136213727851369,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,U925,0.08024304191608511,0.08004609864292926,0.00019694327315585014,0.2454334587188324,0.0001824420602663742,0.00019683640258161966,0.00021142994070383786,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,U850,0.08383820258515425,0.0832623987839447,0.0005758038012095429,0.6868036091597985,0.0005631878225656039,0.0005758269411559186,0.0005890925225991439,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,U700,0.07985250907555326,0.07959409731269838,0.00025841176285487655,0.3236113252376048,0.00024694103066986474,0.000258424752001947,0.0002701095342468318,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,V1000,0.14415445046366804,0.1440796801487935,7.477031487454489e-05,0.05186819736334788,4.680856081513557e-05,7.48760328964232e-05,0.00010293749609389457,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,V925,0.17458661923493546,0.17409027181362471,0.0004963474213107444,0.2842986613096769,0.0004590716747535084,0.0004963919676249928,0.0005335971290404945,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,V850,0.22553391251775978,0.22519710865220502,0.0003368038655547634,0.14933624029966738,0.00029924709774818497,0.0003368341650211437,0.0003728274164184558,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,V700,0.26271120196948944,0.262946831295791,-0.0002356293263015563,-0.08969138907480681,-0.00027065932235866285,-0.0002360700926606618,-0.00020140538735216457,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Q1000,0.02847702844405599,0.028509068690187097,-3.204024613110562e-05,-0.11251260360275891,-3.63223938386178e-05,-3.206892848604294e-05,-2.7579051873895775e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Q925,0.05033873349518544,0.05035784705286786,-1.9113557682422233e-05,-0.037969881948361525,-2.1826536798493294e-05,-1.9111170936503274e-05,-1.6526096258838788e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Q850,0.07515808029382756,0.0751872878104733,-2.9207516645743392e-05,-0.03886144581069361,-3.334851238643854e-05,-2.9235958330292577e-05,-2.492639802916391e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Q700,0.09484380324176356,0.09507575732520152,-0.00023195408343795743,-0.24456429994344497,-0.00023939052580065865,-0.00023191143892625776,-0.0002243889225565645,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Z1000,0.026099484690012036,0.025960847040298895,0.0001386376497131414,0.5311892221619088,0.0001273203097856626,0.0001386197052256309,0.0001501686489297242,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Z925,0.020789188975488735,0.020673218401449936,0.0001159705740387991,0.5578407804918841,0.00010637175640824297,0.00011597962447245681,0.0001256705057123794,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Z850,0.01625304670353208,0.01621405157645603,3.899512707605107e-05,0.23992502936435128,3.152292567432172e-05,3.900707744712226e-05,4.6582074065597096e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,Z700,0.010659905271944964,0.01065024873141625,9.65654052871405e-06,0.09058748912270734,5.013690619936348e-06,9.660818591258023e-06,1.4334725470441015e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,t2m,0.020148124397378078,0.020347341458795572,-0.00019921706141749415,-0.9887623159772565,-0.00020848994539725456,-0.0001993465468289029,-0.0001902521548605477,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,u10,0.08451398220472815,0.08426785662904807,0.00024612557568008675,0.29122468171463967,0.00023202323077544176,0.0002460814685789278,0.0002599353002480504,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,v10,0.14390096222142673,0.14386352410712483,3.7438114301902026e-05,0.026016583714217528,1.1317469072203573e-05,3.750759143772431e-05,6.25635940848919e-05,8,0.001799640071985603,False,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,trained_hours,mslp,0.02635517347274961,0.026190852172113702,0.00016432130063590705,0.6234878355318356,0.00015322893834954647,0.0001642946963124059,0.00017554807864734388,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,T1000,0.0224033204757631,0.022104780454411603,0.0002985400213514969,1.3325704181863158,0.00029311596483704824,0.0002985168756234665,0.00030422807580400975,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,T925,0.024793128392962376,0.024474170206750842,0.00031895818621153343,1.2864781771632778,0.0003153339161452084,0.0003189918680001017,0.0003226883997222133,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,T850,0.028455565294119845,0.028244283249881215,0.00021128204423863026,0.7424981442287154,0.000207512898265203,0.00021123961128338697,0.00021506188991050526,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,T700,0.02520692113191992,0.02506645431578232,0.00014046681613760076,0.557254951536804,0.00013684211818450944,0.0001404692265522759,0.00014407517162643948,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,U1000,0.10515553016241888,0.10313690804747402,0.002018622114944857,1.9196537850429518,0.0019950344284796013,0.0020187952215616964,0.0020428587433202815,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,U925,0.10101595101123145,0.0990391827513012,0.0019767682599302477,1.9568872441842982,0.0019517590427907603,0.0019767920362297672,0.0020033292077788834,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,U850,0.10511507630581418,0.1032975773258422,0.0018174989799719793,1.7290564244887952,0.0017958280917235673,0.0018174883973056735,0.0018395136527880238,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,U700,0.09988289547047682,0.09868723732436996,0.001195658146106865,1.1970599575382503,0.001180024757436828,0.0011956222323069865,0.0012113183020500868,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,V1000,0.18237356672418187,0.17804032799194117,0.004333238732240702,2.376023461116054,0.004274616363990075,0.0043334142227681866,0.004391948403495671,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,V925,0.22126272769904565,0.21472777244170949,0.006534955257336161,2.953482190739687,0.006449923182330628,0.006535460067346191,0.00662052794498909,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,V850,0.2848291297748678,0.2786596773424932,0.0061694524323746,2.166018776678848,0.006093345768540294,0.006169545163098894,0.006246292429015541,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,V700,0.332263340924114,0.32563599154297385,0.00662734938114018,1.994607458863121,0.00656246772374721,0.006627188034626558,0.0066933444959858136,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Q1000,0.035904150375384,0.035373778997021973,0.000530371378362024,1.4771868232973098,0.0005231076022942542,0.0005304183744129949,0.0005378237823290274,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Q925,0.06337709026715019,0.06299765931037787,0.0003794309567723142,0.5986878778639385,0.0003735811134550966,0.00037934814168121,0.00038533696845634497,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Q850,0.09418951106696544,0.09386048127474261,0.0003290297922228236,0.34932742350567564,0.00032286490466291,0.00032896737287545913,0.00033506154931906213,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Q700,0.11857822845682309,0.11837379206940901,0.00020443638741407533,0.17240634311594144,0.00019394890856498613,0.0002041302899003089,0.00021471929157174417,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Z1000,0.03059596143142981,0.02924051043378296,0.0013554509976468516,4.430163113797299,0.00132416377382584,0.0013552546175778502,0.0013862716069145868,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Z925,0.02410309189428564,0.023050450186806702,0.0010526417074789365,4.3672476215737985,0.001026587180838106,0.0010523905506140026,0.0010782119228365263,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Z850,0.018664682610321476,0.017924977700356094,0.0007397049099653816,3.9631261104666655,0.0007192630445175603,0.0007395125030319211,0.0007596837018509662,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,Z700,0.012067784701999495,0.011695579970717067,0.00037220473128242795,3.0842838223717886,0.0003590248514974108,0.0003720694887839092,0.00038523899475861406,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,t2m,0.030689176744753098,0.02690773400820934,0.0037814427365437595,12.321747070619187,0.003722547935229951,0.0037812137856749386,0.003840158622051379,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,u10,0.10605778840760562,0.1039383114233928,0.0021194769842128175,1.9984171045196202,0.0020937007472731327,0.0021195826014586555,0.002146363769743042,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,v10,0.18200282355284095,0.17771046451311187,0.004292359039729077,2.35840244449992,0.004234270550735508,0.004292553048893255,0.004351304882442857,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
SwinV2,2021,held_out_hours,mslp,0.03095368653758037,0.029604341279126804,0.001349345258453566,4.359239268044366,0.0013192836587275249,0.0013489809448904919,0.001378917995876916,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,T1000,0.018575072971510388,0.018672543646438267,-9.747067492787975e-05,-0.524739122572363,-0.00012169731306160168,-9.739582665937996e-05,-7.416906505698148e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,T925,0.020894386487727328,0.020922703346499014,-2.831685877168616e-05,-0.13552376274995462,-4.55630750454755e-05,-2.8352800383211682e-05,-1.1399269844485519e-05,4998,0.9996000799840032,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,T850,0.024209772104486577,0.02423468963598288,-2.49175314963046e-05,-0.10292344508144652,-3.5204835575912244e-05,-2.4912959146718844e-05,-1.4847607551008589e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,T700,0.02116316572122967,0.02120810758558864,-4.4941864358969547e-05,-0.21235889257289353,-5.041518646995832e-05,-4.489733323634337e-05,-3.9472776579872834e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,U1000,0.10386937246347723,0.10464979487340868,-0.0007804224099314527,-0.751349884400107,-0.0008891992134365835,-0.0007804278795667807,-0.0006745326731896283,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,U925,0.10104138204243757,0.10165873867691744,-0.0006173566344798709,-0.610993854201816,-0.0007313092100417314,-0.0006178263996388864,-0.0005079392352286204,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,U850,0.09923940611874416,0.09954500784403196,-0.0003056017252878046,-0.30794392796157927,-0.0003766932600766,-0.0003055038924462197,-0.0002364450950376452,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,U700,0.09524617307709117,0.09544188078387812,-0.0001957077067869517,-0.20547566423330008,-0.00022921569665107638,-0.00019593388436789372,-0.00016309550162744158,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,V1000,0.19449865367871158,0.19724520853149055,-0.0027465548527789707,-1.4121202387940173,-0.003003791223214805,-0.002745471046517123,-0.0024933314426251567,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,V925,0.2455774714850361,0.25124747888627935,-0.0056700074012432655,-2.308846722362625,-0.0060372625925650585,-0.005669065907716014,-0.005300982132979345,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,V850,0.31178138198275057,0.3174797032178233,-0.005698321235072745,-1.827665654323133,-0.006062965738556687,-0.0056972292969776905,-0.005336873368003252,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,V700,0.3834013347591821,0.383457663433727,-5.63286745449143e-05,-0.014691830580166045,-0.00033231403903814934,-5.853383328080497e-05,0.00022228821222996218,3261,0.6522695460907818,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Q1000,0.02885067531993654,0.029027112644355164,-0.00017643732441862542,-0.6115535337112293,-0.00019266285814157537,-0.00017626880248672143,-0.00016091469117519738,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Q925,0.051650860745353196,0.05172977978425299,-7.891903889979679e-05,-0.15279326958146927,-9.147406889883168e-05,-7.898622727285642e-05,-6.646028944076142e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Q850,0.07899387890842932,0.07925824849117712,-0.0002643695827477949,-0.33467097248668515,-0.00027925915039615085,-0.0002644736451568458,-0.0002493197208979732,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Q700,0.10118265341585057,0.10138888945075379,-0.00020623603490321774,-0.20382548583264395,-0.0002198298524386546,-0.0002062515033682405,-0.0001931383385182041,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Z1000,0.028105003293815257,0.02831036494666576,-0.00020536165285050395,-0.730694284941413,-0.00032131227076886276,-0.00020382389577900707,-8.983909065890693e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Z925,0.02210431065074536,0.022234314518250198,-0.00013000386750483886,-0.5881380765903013,-0.00022803683273792162,-0.00012887258387625326,-3.2224318760567755e-05,4979,0.9958008398320336,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Z850,0.01693070621700182,0.017027281103708606,-9.657488670678643e-05,-0.5704126305718181,-0.00017592776292717208,-9.58089960886449e-05,-1.7492663290234943e-05,4958,0.9916016796640672,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,Z700,0.01077967519078843,0.01085751151546499,-7.783632467656121e-05,-0.7220655845277675,-0.00013053338379145728,-7.729232634047338e-05,-2.5134087754531835e-05,4990,0.998000399920016,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,t2m,0.02067086607616084,0.021247569462503394,-0.000576703386342553,-2.7899333497576557,-0.0006250109861888839,-0.0005764778687966758,-0.0005286910138369592,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,u10,0.10525585305194358,0.10602510598599231,-0.0007692529340487253,-0.7308410047934344,-0.0008878209600760294,-0.0007693237465203895,-0.0006550017623666524,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,v10,0.19526473612753117,0.19821359299737737,-0.0029488568698461948,-1.5101840344178885,-0.0032074332450028947,-0.002947305203984285,-0.0026893682317334156,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,trained_hours,mslp,0.028367600803055993,0.02853811756714723,-0.00017051676409123723,-0.6010968825846835,-0.00028086644451117944,-0.00016900459825196917,-6.000626028457111e-05,4992,0.9984003199360127,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,T1000,0.02334679114802526,0.023269136511365064,7.76546366601967e-05,0.3326137462225294,4.5612016652245293e-05,7.784422776323588e-05,0.0001099861792122421,1,0.0003999200159968006,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,T925,0.02628321134807541,0.026182887178109508,0.00010032416996590132,0.38170438397835876,7.63214364136242e-05,0.00010047289044929145,0.00012545144682522198,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,T850,0.030494599183540028,0.030429108397083758,6.549078645626955e-05,0.2147619191913147,5.1083695305235986e-05,6.56046001488407e-05,8.038981046070154e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,T700,0.026566307078871837,0.026556943676935896,9.363401935941207e-06,0.03524540278836087,1.1902854244350005e-06,9.43110351912281e-06,1.7318918498317605e-05,65,0.013197360527894421,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,U1000,0.1299667751627263,0.1305111762782275,-0.0005444011155011919,-0.4188771436542674,-0.0006902279426920545,-0.0005439906318934207,-0.00038608280149231294,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,U925,0.12702137091979981,0.12757670492139417,-0.0005553340015943542,-0.4371972980397033,-0.00070854728933177,-0.0005553726269858089,-0.0003877771731073923,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,U850,0.12488935904448786,0.12495028949348343,-6.093044899556366e-05,-0.048787542398915765,-0.00016207423746721384,-6.092432310137591e-05,4.496334122993485e-05,4385,0.8770245950809838,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,U700,0.11968377689819282,0.1196546407673075,2.9136130885315525e-05,0.024344260885165524,-1.8559636771076084e-05,2.9550733220806702e-05,7.7544974211749e-05,565,0.11317736452709458,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,V1000,0.24360603126905309,0.2462758732094464,-0.002669841940393325,-1.0959670934602566,-0.003064756268643138,-0.002667827327208494,-0.0022581043964196453,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,V925,0.30646302379584933,0.31374674399726943,-0.007283720201420096,-2.3767044099493564,-0.007837070822990897,-0.007282414873045706,-0.006701224949956122,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,V850,0.39022786486435934,0.3978723714795316,-0.007644506615172242,-1.9589853271573578,-0.008214328699712845,-0.00764421041472535,-0.007070247557433526,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,V700,0.48167641415363227,0.48003991180115446,0.0016365023524778088,0.33975139832274226,0.001234658459854042,0.0016372188246062958,0.0020501708763673797,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Q1000,0.036379342596617,0.03619039923724559,0.00018894335937141155,0.5193699112885614,0.00016732403033227518,0.00018911544251443493,0.00021201342413252158,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Q925,0.06506117355548963,0.06498832402489665,7.284953059297217e-05,0.11197082163118373,5.623466268964289e-05,7.293252693479219e-05,9.1019065782727e-05,0,0.0001999600079984003,True,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Q850,0.09932161345086778,0.09939534057050697,-7.372711963919698e-05,-0.07423069065996211,-9.531415149772946e-05,-7.367509030586222e-05,-5.071490822666475e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
S-DYff,2020,held_out_hours,Q700,0.12691201374321753,0.126972714929803,-6.070118658546564e-05,-0.047829346328301915,-7.951109967313519e-05,-6.04551349279725e-05,-4.0924969004244076e-05,5000,1.0,False,optimizer_steps_matched_seed_not_checkpoint_verified
