architecture,year,field,hour,hour_split,heldout_nrmse,full_nrmse,full_gain_pct,heldout_physical_rmse,full_physical_rmse,physical_unit,heldout_acc,full_acc,full_acc_delta,comparability,heldout_steps,full_steps
PixelAttn-VFI,2020,mslp,5,trained,0.022200063975085362,0.021808454226559904,1.7640027928070519,24.76861004080368,24.331691193773153,Pa,0.9994189328333565,0.9994392222173054,2.028938394893487e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T1000,1,trained,0.013691154632540375,0.013334441718751897,2.6054260824770914,0.2320612691244758,0.22601508415995147,K,0.9967425622055344,0.996909451552233,0.00016688934669861766,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T925,1,trained,0.01528174984145824,0.014985741123082338,1.9370080092062043,0.2442626471704573,0.23953125988941085,K,0.9972277169612503,0.9973339365211675,0.00010621955991718668,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T850,1,trained,0.017480289401533636,0.017047654261374102,2.4749884296628215,0.2683834300656298,0.2617409701717229,K,0.9971320077998133,0.9972717969834752,0.0001397891836619758,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T700,1,trained,0.01591988386307231,0.015698015979134644,1.393652653787949,0.22789220387487985,0.22471617839256747,K,0.9975386883642934,0.9976060695612015,6.738119690807842e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U1000,1,trained,0.06069473267920151,0.05816765953025655,4.163579008250447,0.3349233537740183,0.3209785551871944,m s-1,0.9971428849541242,0.9973766635876391,0.000233778633514925,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U925,1,trained,0.05893625436509592,0.056273997188676275,4.517180816968112,0.42202064517940985,0.40295720898142917,m s-1,0.9972384383038236,0.997482661227332,0.0002442229235083415,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U850,1,trained,0.0641708209136866,0.060731975139761994,5.358893224305251,0.4836042593832986,0.457688425175464,m s-1,0.99654946841748,0.9969098474911223,0.0003603790736422807,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U700,1,trained,0.06151019912636243,0.05850960788898029,4.878201143875222,0.5247182945388625,0.49912147994943507,m s-1,0.9967849103683613,0.9970912927190507,0.0003063823506894714,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V1000,1,trained,0.09994393387164137,0.09565431710762894,4.292023135212603,0.30725721204234857,0.29406966145603447,m s-1,0.9977282675103925,0.9979192588190011,0.00019099130860866786,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V925,1,trained,0.12302713685782318,0.11665138960740858,5.1823909856430825,0.3850044083394782,0.36505197515093446,m s-1,0.9976986454618387,0.9979312406019304,0.0002325951400916626,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V850,1,trained,0.16609546596867653,0.15575680595509775,6.224528739109901,0.4166267723798482,0.39069371902761907,m s-1,0.997168399491105,0.9975101978001029,0.0003417983089978316,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V700,1,trained,0.18869839638736244,0.17635951163400498,6.538945210762701,0.4221085471666045,0.3945071007573519,m s-1,0.9976807290301938,0.997974170291157,0.0002934412609632009,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q1000,1,trained,0.02191053740200154,0.021680855722138764,1.048270408200004,0.00015840704544265447,0.00015674651121370874,kg kg-1,0.9945922656667536,0.9947015048150987,0.00010923914834504167,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q925,1,trained,0.03965316349204689,0.03913648163532291,1.3030028659065342,0.00024418421204445187,0.0002410024846837091,kg kg-1,0.9872965934143342,0.9876250319994058,0.00032843858507158874,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q850,1,trained,0.05960724287141361,0.05843087507017717,1.973531645766834,0.00028911845212996676,0.00028341260819532963,kg kg-1,0.9880924249267645,0.9885556465095303,0.0004632215827657937,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q700,1,trained,0.07764549866692039,0.07687991406162095,0.9859999851164588,0.00022697038630708629,0.0002247324581398463,kg kg-1,0.9904068431926855,0.990593105942462,0.00018626274977651125,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z1000,1,trained,0.020387838802650764,0.019993486863375296,1.9342508202693613,18.62023273175736,18.260070769114993,m2 s-2,0.9994698076243861,0.9994901152033921,2.0307579006062504e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z925,1,trained,0.016327888634629334,0.016024111646420577,1.8604793002108364,18.147005182431503,17.80938392935569,m2 s-2,0.9994758134295028,0.9994951295118666,1.9316082363829423e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z850,1,trained,0.012871910711335784,0.012637650477322732,1.819933646733179,17.930955005998314,17.604623526688687,m2 s-2,0.9994942308301529,0.9995124566411713,1.8225811018401927e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z700,1,trained,0.008458051051445594,0.008296079116856777,1.9150030379768543,17.943228676499622,17.59961532281961,m2 s-2,0.999596220700153,0.9996115178102379,1.529711008496637e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,t2m,1,trained,0.016193119425794645,0.016674272862239346,-2.971344950857668,0.31738514787373157,0.3268157547959645,K,0.9932076208792678,0.9927959600497067,-0.0004116608295611224,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,u10,1,trained,0.06107069221639505,0.05850422448166888,4.202453978468541,0.3016892215700586,0.28901087122827673,m s-1,0.9970743249824889,0.9973155036165505,0.00024117863406158957,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,v10,1,trained,0.10012730321528152,0.09598860816389097,4.133433058205937,0.27835389995544413,0.26684832747393267,m s-1,0.9975953980176633,0.9977901700216872,0.00019477200402395756,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,mslp,1,trained,0.02059898706912684,0.020203996462475726,1.917524416737525,22.982289139261248,22.54159810520685,Pa,0.9994973884732409,0.9995164433511724,1.9054877931523606e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T1000,2,held_out,0.02179295332133768,0.020567035268764453,5.625295637984591,0.36938450603152717,0.34860553614575557,K,0.9917893921491809,0.9926798758744865,0.0008904837253055353,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T925,2,held_out,0.024123825760387886,0.02313172663243119,4.1125281612079805,0.3855939001981433,0.3697362441041726,K,0.9930936431411966,0.9936481782715632,0.000554535130366518,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T850,2,held_out,0.027490566377811602,0.026309741972594707,4.295380418826042,0.42207610791458566,0.4039463323148711,K,0.9928948090271134,0.9934893149272823,0.0005945059001689623,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T700,2,held_out,0.024854911912903357,0.024189201582316446,2.67838539488571,0.3557966063123942,0.34626700355361406,K,0.993985510568833,0.9942971762092699,0.0003116656404369422,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U1000,2,held_out,0.09412124268680172,0.08576968075753075,8.873195562304323,0.5193762444867283,0.4732909747802053,m s-1,0.9931545828175957,0.9943003904773848,0.001145807659789111,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U925,2,held_out,0.09211442073425993,0.08355149170762745,9.295970118875958,0.659597180905349,0.5982812234531183,m s-1,0.9932739024293421,0.9944534433903144,0.0011795409609722807,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U850,2,held_out,0.09967218039092667,0.09089352631514842,8.807526875952016,0.7511496715709078,0.6849919624187893,m s-1,0.9916601228296953,0.9930635250486101,0.0014034022189147732,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U700,2,held_out,0.09482382062706562,0.08731525806444075,7.918434959666348,0.8089031449287077,0.744850674184331,m s-1,0.9923274812084946,0.9934972413034323,0.001169760094937744,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V1000,2,held_out,0.16258169737901548,0.14339315552077986,11.802399758136797,0.49982422281567357,0.44083296940176697,m s-1,0.994027924225117,0.9953301424206783,0.001302218195561311,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V925,2,held_out,0.1994196009608854,0.17305589275810385,13.220219113743283,0.6240690267332438,0.5415657348547275,m s-1,0.9939814986895948,0.9954517900643941,0.0014702913747992596,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V850,2,held_out,0.265834556633141,0.23380709891822432,12.047891034390776,0.6668080472329586,0.5864717404185549,m s-1,0.9927525956616239,0.9943827962877824,0.0016302006261584845,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V700,2,held_out,0.3034596544266641,0.2650545913561219,12.65573940730345,0.6788235422973099,0.5929134040266659,m s-1,0.9939901208479935,0.9954055134119207,0.001415392563927198,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q1000,2,held_out,0.0346350682923319,0.0338079266988922,2.388162155357503,0.0002504018383047422,0.0002444218363838643,kg kg-1,0.986508240298338,0.9871258784412741,0.0006176381429361388,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q925,2,held_out,0.06225326493948019,0.06074054274483973,2.4299483667419817,0.0003833556547588496,0.00037404031022810044,kg kg-1,0.9684112748729821,0.9699350978942464,0.0015238230212643034,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q850,2,held_out,0.09494104652452318,0.09170309194796725,3.4104896618340614,0.0004605012260710366,0.00044479587894319546,kg kg-1,0.9694951977637427,0.9715453266748054,0.0020501289110627097,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q700,2,held_out,0.1233072866547111,0.1211660231062333,1.7365263696652753,0.0003604471986419134,0.0003541879377531112,kg kg-1,0.9755223545103597,0.9763633873744311,0.0008410328640713338,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z1000,2,held_out,0.027259978486383337,0.023237374091863022,14.75644742907501,24.896564353618047,21.2227160753022,m2 s-2,0.9990619904083697,0.9993144072910858,0.00025241688271604446,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z925,2,held_out,0.02135778091479598,0.018085430606265517,15.321583836752831,23.737285961880016,20.10035769654114,m2 s-2,0.9991121692570475,0.999359839718524,0.0002476704614765568,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z850,2,held_out,0.016608873326471315,0.014084924677000671,15.196386894275124,23.136655197150567,19.620719601378074,m2 s-2,0.999165661198669,0.999396918688059,0.00023125748939001323,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z700,2,held_out,0.01089331679520614,0.009305395296482976,14.577024872919939,23.10949333112499,19.74081677551591,m2 s-2,0.9993353362678459,0.9995125906376224,0.00017725436977655828,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,t2m,2,held_out,0.030897257501089216,0.02636621703423014,14.664862946814434,0.6055862590127743,0.516777864852694,K,0.9761815216551757,0.9826902629773854,0.006508741322209688,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,u10,2,held_out,0.09486393735721216,0.08630596881046933,9.021308608051571,0.4686278546616998,0.42635149000373146,m s-1,0.9929662740866546,0.9941625571301416,0.0011962830434869565,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,v10,2,held_out,0.16239895899244697,0.1434840943615919,11.647158792276976,0.4514691012415427,0.3988857777637605,m s-1,0.9937116881321318,0.9950681538647445,0.0013564657326126106,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,mslp,2,held_out,0.027737155279342028,0.02384534407878708,14.031039453615051,30.94634269250823,26.604249128544797,Pa,0.9990977872902331,0.9993291696540547,0.00023138236382158617,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T1000,3,trained,0.024141965685710517,0.023478883793295553,2.746594461475183,0.40919961250419523,0.3979605596843176,K,0.9899215668890318,0.9904707291724079,0.0005491622833760923,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T925,3,trained,0.026876355705200267,0.02623958280983312,2.369268000288958,0.42959018873213867,0.4194120452998256,K,0.991417065346902,0.9918208062077906,0.0004037408608885684,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T850,3,trained,0.03063386153878708,0.02975672119938494,2.8633032054791676,0.47033665353916176,0.45686948906315933,K,0.9911585362846582,0.9916597739186146,0.0005012376339563751,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T700,3,trained,0.027718768058169287,0.027231826613201705,1.7567210921701468,0.3967925406400699,0.38982200166089565,K,0.9924998273815313,0.9927613832157277,0.00026155583419640305,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U1000,3,trained,0.1015715787436005,0.09687009772292852,4.628736777381427,0.5604884032899689,0.5345448703761891,m s-1,0.9920080859658806,0.9927334924732427,0.0007254065073620808,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U925,3,trained,0.09923641874341704,0.09415118402108039,5.124363400784242,0.7105951646686226,0.6741816854594417,m s-1,0.9921773676866615,0.9929613075999462,0.0007839399132846259,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U850,3,trained,0.10932101254862277,0.1023461823833553,6.380136812367401,0.8238652199990293,0.7713014913232109,m s-1,0.9899473851728381,0.9911946669972586,0.0012472818244204653,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U700,3,trained,0.10400621752514454,0.09812017226264996,5.659320570014542,0.8872344074241331,0.8370229683415076,m s-1,0.9907433467099215,0.991765551930693,0.001022205220771566,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V1000,3,trained,0.17277160438200295,0.16355994169666274,5.33169945274859,0.5311510114819054,0.5028316352086003,m s-1,0.9932218845343154,0.9939275989354844,0.0007057144011690664,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V925,3,trained,0.20916381984199336,0.1964091483151004,6.097933924006604,0.6545628452924254,0.614648035769465,m s-1,0.9933584728507656,0.9941461246020156,0.0007876517512499515,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V850,3,trained,0.286260413297717,0.2656516600506501,7.1993025545007345,0.7180433926198138,0.6663492771187469,m s-1,0.9915681422806697,0.9927427177158846,0.0011745754352149307,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V700,3,trained,0.3254248157748386,0.3026626137588929,6.994611631491209,0.7279584713365632,0.6770406041593986,m s-1,0.9930478221507449,0.9939894106766933,0.0009415885259483892,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q1000,3,trained,0.03951083048520855,0.038941403999515095,1.4411908803248987,0.00028565223258288894,0.0002815354384582004,kg kg-1,0.9824288063452037,0.982932341619026,0.0005035352738222976,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q925,3,trained,0.06977653022446212,0.06858015869160151,1.7145758452190603,0.00042968392916339443,0.00042231667201636535,kg kg-1,0.9601792764940027,0.9615600964230181,0.0013808199290153977,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q850,3,trained,0.10714750443345408,0.10421488623254481,2.7369916046254064,0.0005197073230047795,0.0005054829774439211,kg kg-1,0.9609942534642036,0.9631395611152861,0.002145307651082451,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q700,3,trained,0.14010865680324955,0.13832413193772936,1.2736720958121441,0.00040956032787458583,0.0004043438727422678,kg kg-1,0.9682023085459635,0.9690191007928888,0.0008167922469253242,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z1000,3,trained,0.026521667672414075,0.025509417268462883,3.816692134348931,24.2222645149709,23.297775301753195,m2 s-2,0.999108314255351,0.9991750543463347,6.674009098373013e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z925,3,trained,0.02052688554829442,0.01972824753647233,3.890692574590051,22.81381915607152,21.926203555883482,m2 s-2,0.9991766974369944,0.9992394850589036,6.278762190914389e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z850,3,trained,0.01596825476798915,0.015358802477025335,3.816649344708325,22.24425457482978,21.395269319696755,m2 s-2,0.999226020755578,0.9992839226284923,5.790187291432325e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z700,3,trained,0.0106458484817361,0.010241609963942922,3.797147014506967,22.584504762476893,21.7269379025622,m2 s-2,0.9993625645216606,0.9994100604456243,4.7495923963691844e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,t2m,3,trained,0.027434140855063863,0.026918878086992105,1.878180806878264,0.5377091711075557,0.5276100202371333,K,0.9813729208693155,0.9820658887437826,0.0006929678744671541,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,u10,3,trained,0.10217850214892815,0.09738789981337298,4.688464045570691,0.5047618056590759,0.48109622966209026,m s-1,0.9918177471717351,0.9925698040439734,0.0007520568722383381,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,v10,3,trained,0.17235074218210836,0.1633744260289732,5.2081679715951825,0.47913505707566206,0.45418089906850323,m s-1,0.9928835965182229,0.9936078283532762,0.0007242318350533239,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,mslp,3,trained,0.027311998943933234,0.026329677800226443,3.596665135068746,30.471995535011317,29.376020374238323,Pa,0.9991211221655985,0.9991831134638215,6.199129822304084e-05,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T1000,4,held_out,0.022667369070257862,0.021447480564185547,5.38169428613992,0.3842056110267391,0.36352883894097004,K,0.9912394560458001,0.992135479981567,0.000896023935766932,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T925,4,held_out,0.024873694629572562,0.023745703531161247,4.534875559138837,0.3975797640868347,0.37955001684658757,K,0.9927311013529073,0.993363720826445,0.0006326194735376545,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T850,4,held_out,0.028168596348045995,0.02700714020655429,4.123230448336747,0.43248623256076274,0.4146538278066614,K,0.9925719044243103,0.9931653166754546,0.0005934122511442874,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,T700,4,held_out,0.02529887754953264,0.02459148595948448,2.796138242351491,0.3621519498843834,0.35202568018609276,K,0.9937920995329125,0.9941273919936955,0.0003352924607830099,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U1000,4,held_out,0.09999019727870856,0.09002671012184674,9.964463945490584,0.5517620847907607,0.4967819500100821,m s-1,0.9921975654926923,0.9936792197162921,0.0014816542235998043,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U925,4,held_out,0.09755757571647271,0.08739236349468721,10.41970564267424,0.6985735934491796,0.6257842802108956,m s-1,0.9924205075205033,0.9939176502337438,0.001497142713240529,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U850,4,held_out,0.10332299431552135,0.09404637315915053,8.978273633884871,0.7786629428520578,0.7087524526073767,m s-1,0.9910803002664098,0.9926053884649361,0.0015250881985262588,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,U700,4,held_out,0.0973866804779009,0.08960080636983915,7.994803878574064,0.8307658491932333,0.7643477492053163,m s-1,0.9919963559922116,0.9932105288034861,0.001214172811274561,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V1000,4,held_out,0.1734532073715836,0.15047587307309745,13.246993034416763,0.5332464592293841,0.4626073384215768,m s-1,0.9930790243403321,0.9947944969678323,0.0017154726275001586,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V925,4,held_out,0.21387211809885212,0.18185196937277653,14.971633053765247,0.669297120172004,0.5690924112320944,m s-1,0.9930143657028905,0.9949383084299308,0.0019239427270403286,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V850,4,held_out,0.28425398043536687,0.2447694473463993,13.890582298440494,0.7130105423744727,0.6139692269633178,m s-1,0.9917637614166349,0.9938637742527069,0.002100012836071974,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,V700,4,held_out,0.3230673533390956,0.27708262015549595,14.23379140860868,0.7226849504850208,0.6198194838201114,m s-1,0.9933085053366546,0.9950445588266875,0.0017360534900329183,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q1000,4,held_out,0.036357821313850625,0.03430045756717852,5.658655200795397,0.0002628568600162215,0.00024798269636960467,kg kg-1,0.9851044407586748,0.9867476311214811,0.001643190362806357,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q925,4,held_out,0.06371503131795385,0.06139120726206799,3.647214806015555,0.0003923572135536009,0.00037804710325903084,kg kg-1,0.9667022315971798,0.9691256912864663,0.002423459689286478,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q850,4,held_out,0.09506982392803888,0.09196273341647622,3.2682194866738237,0.0004611258459585772,0.0004460552419772907,kg kg-1,0.9691013183412336,0.9711107821855256,0.0020094638442920143,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Q700,4,held_out,0.12372086137237175,0.12168654635517634,1.644278090719543,0.00036165614410246815,0.00035570951203178525,kg kg-1,0.9754455965239742,0.9762325894667095,0.0007869929427353206,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z1000,4,held_out,0.02965644569409658,0.026035617805781876,12.209244242088884,27.085260531908975,23.778354894298182,m2 s-2,0.9988901796071845,0.9991410008600132,0.0002508212528287146,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z925,4,held_out,0.023270693088085544,0.020416996653968036,12.263048733939875,25.863318748001745,22.691687346470964,m2 s-2,0.9989466119184349,0.9991858650037116,0.00023925308527672495,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z850,4,held_out,0.01804451967032846,0.01588929531436147,11.943927548877566,25.13655335740633,22.134261658798017,m2 s-2,0.9990169058357281,0.9992346424736177,0.0002177366378895984,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,Z700,4,held_out,0.011737516876620235,0.010413874481741966,11.27702229348705,24.900411307338082,22.092386362967527,m2 s-2,0.9992295333468736,0.9993916092658739,0.00016207591900030405,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,t2m,4,held_out,0.03118488642718442,0.026210726177216828,15.950547909103589,0.6112237867358353,0.5137302435596699,K,0.9755313847275955,0.9827768354514043,0.007245450723808777,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,u10,4,held_out,0.1004322804837012,0.09048508233494795,9.904383432145151,0.49613547057703217,0.44699631039890175,m s-1,0.9920428025048418,0.9935450765260768,0.0015022740212350394,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,v10,4,held_out,0.1724691253716234,0.1504253292426358,12.781299888597049,0.47946416369490164,0.41818241102235637,m s-1,0.9927870777299537,0.9945170075387619,0.0017299298088082615,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
PixelAttn-VFI,2021,mslp,4,held_out,0.030097761717282685,0.02659543503617647,11.636502122664877,33.58007153156591,29.672525499489648,Pa,0.9989383743091543,0.9991673174411779,0.00022894313202359573,eight_epochs_but_full_has_more_optimizer_steps_seed_unverified_for_heldout,13136,21888
